GeneID	Entrez	Symbol	Description	Biotype	Chr	Start	End	Strand
ENSMUSG00000024087	13078	Cyp1b1	Cytochrome P450 1B1  [Source:UniProtKB/Swiss-Prot;Acc:Q64429]	protein_coding	17	79706953	79715041	-1
ENSMUSG00000024091	30960	Vapa	vesicle-associated membrane protein, associated protein A [Source:MGI Symbol;Acc:MGI:1353561]	protein_coding	17	65580056	65613555	-1
ENSMUSG00000024095	72692	Hnrnpll	Heteroous nuclear ribonucleoprotein L-like  [Source:UniProtKB/Swiss-Prot;Acc:Q921F4]	protein_coding	17	80029487	80062334	-1
ENSMUSG00000024096	19765	Ralbp1	ralA binding protein 1 [Source:MGI Symbol;Acc:MGI:108466]	protein_coding	17	65848433	65885755	-1
ENSMUSG00000024097	225027	Srsf7	serine/arginine-rich splicing factor 7 [Source:MGI Symbol;Acc:MGI:1926232]	protein_coding	17	80200089	80207305	-1
ENSMUSG00000024098	65960	Twsg1	twisted gastrulation BMP signaling modulator 1 [Source:MGI Symbol;Acc:MGI:2137520]	protein_coding	17	65923066	65951187	-1
ENSMUSG00000024099	72900	Ndufv2	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q9D6J6]	protein_coding	17	66078795	66101559	-1
ENSMUSG00000024101	68767	Washc1	WASH complex subunit 1 [Source:MGI Symbol;Acc:MGI:1916017]	protein_coding	17	66111546	66120503	1
ENSMUSG00000024105	74556	Themis3	Protein THEMIS3  [Source:UniProtKB/Swiss-Prot;Acc:Q9CU24]	protein_coding	17	66555252	66594621	-1
ENSMUSG00000024107	16867	Lhcgr	Lutropin-choriogonadotropic hormone receptor  [Source:UniProtKB/Swiss-Prot;Acc:P30730]	protein_coding	17	88741549	88791976	-1
ENSMUSG00000024109	18189	Nrxn1	Neurexin-1  [Source:UniProtKB/Swiss-Prot;Acc:Q9CS84]	protein_coding	17	90033631	91093071	-1
ENSMUSG00000024120	72416	Lrpprc	Leucine-rich PPR motif-containing protein, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q6PB66]	protein_coding	17	84705247	84790789	-1
ENSMUSG00000024127	213760	Prepl	Prolyl endopeptidase-like  [Source:UniProtKB/Swiss-Prot;Acc:Q8C167]	protein_coding	17	85063477	85090267	-1
ENSMUSG00000024131	20532	Slc3a1	Neutral and basic amino acid transport protein rBAT  [Source:UniProtKB/Swiss-Prot;Acc:Q91WV7]	protein_coding	17	85028347	85064243	1
ENSMUSG00000024134	20472	Six2	Homeobox protein SIX2  [Source:UniProtKB/Swiss-Prot;Acc:Q62232]	protein_coding	17	85684277	85688274	-1
ENSMUSG00000024135	78586	Srbd1	S1 RNA binding domain 1 [Source:MGI Symbol;Acc:MGI:1925836]	protein_coding	17	85984665	86145175	-1
ENSMUSG00000024140	13819	Epas1	Endothelial PAS domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:P97481]	protein_coding	17	86753907	86833410	1
ENSMUSG00000024143	104215	Rhoq	Rho-related GTP-binding protein RhoQ  [Source:UniProtKB/Swiss-Prot;Acc:Q8R527]	protein_coding	17	86963082	87000069	1
ENSMUSG00000024145	18701	Pigf	Phosphatidylinositol-glycan biosynthesis class F protein  [Source:UniProtKB/Swiss-Prot;Acc:O09101]	protein_coding	17	86997256	87025406	-1
ENSMUSG00000024146	56724	Cript	Cysteine-rich PDZ-binding protein  [Source:UniProtKB/Swiss-Prot;Acc:O70333]	protein_coding	17	87025550	87035810	1
ENSMUSG00000024150	193813	Mcfd2	Multiple coagulation factor deficiency   [Source:UniProtKB/Swiss-Prot;Acc:Q8K5B2]	protein_coding	17	87254658	87265935	-1
ENSMUSG00000024151	17685	Msh2	DNA mismatch repair protein Msh2  [Source:UniProtKB/Swiss-Prot;Acc:P43247]	protein_coding	17	87672330	87723713	1
ENSMUSG00000024154	71828	Gtf2a1l	TFIIA-alpha and beta-like factor  [Source:UniProtKB/Swiss-Prot;Acc:Q8R4I4]	protein_coding	17	88668660	88715152	1
ENSMUSG00000024164	12266	C3	Complement C3 Complement C3 beta chain C3-beta-c Complement C3 alpha chain C3a anaphylatoxin Acylation stimulating protein Complement C3b alpha' chain Complement C3c alpha' chain fragment 1 Complement C3dg fragment Complement C3g fragment Complement C3d fragment Complement C3f fragment Complement C3c alpha' chain fragment 2 [Source:UniProtKB/Swiss-Prot;Acc:P01027]	protein_coding	17	57203970	57228136	-1
ENSMUSG00000024228	67993	Nudt12	Peroxisomal NADH pyrophosphatase NUDT12  [Source:UniProtKB/Swiss-Prot;Acc:Q9DCN1]	protein_coding	17	58999618	59013372	-1
ENSMUSG00000024241	20662	Sos1	Son of sevenless homolog 1  [Source:UniProtKB/Swiss-Prot;Acc:Q62245]	protein_coding	17	80393752	80480453	-1
ENSMUSG00000024242	225028	Map4k3	Mitogen-activated protein kinase kinase kinase kinase 3  [Source:UniProtKB/Swiss-Prot;Acc:Q99JP0]	protein_coding	17	80580512	80728093	-1
ENSMUSG00000024245	68027	Tmem178	Transmembrane protein 178A  [Source:UniProtKB/Swiss-Prot;Acc:Q9CZ16]	protein_coding	17	80944632	81001816	1
ENSMUSG00000024246	72167	Thumpd2	THUMP domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9CZB3]	protein_coding	17	81026327	81065085	-1
ENSMUSG00000024247	106522	Pkdcc	Extracellular tyrosine-protein kinase PKDCC  [Source:UniProtKB/Swiss-Prot;Acc:Q5RJI4]	protein_coding	17	83215292	83225070	1
ENSMUSG00000024248	20463	Cox7a2l	Cytochrome c oxidase subunit 7A-related protein, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q61387]	protein_coding	17	83501919	83514333	-1
ENSMUSG00000024251	240174	Thada	Thyroid adenoma-associated protein homolog  [Source:UniProtKB/Swiss-Prot;Acc:A8C756]	protein_coding	17	84190056	84466196	-1
ENSMUSG00000024253	213575	Dync2li1	Cytoplasmic dynein 2 light intermediate chain 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8K0T2]	protein_coding	17	84626496	84655558	1
ENSMUSG00000024254	67470	Abcg8	ATP binding cassette subfamily G member 8 [Source:MGI Symbol;Acc:MGI:1914720]	protein_coding	17	84676302	84700333	1
ENSMUSG00000032624	78798	Eml4	echinoderm microtubule-associated protein-like 4 isoform 4  [Source:RefSeq peptide;Acc:NP_001273496]	protein_coding	17	83350931	83480361	1
ENSMUSG00000032796	16772	Lama1	laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]	protein_coding	17	67697265	67822645	1
ENSMUSG00000033278	19274	Ptprm	protein tyrosine phosphatase, receptor type, M [Source:MGI Symbol;Acc:MGI:102694]	protein_coding	17	66666947	67354457	-1
ENSMUSG00000033855	77057	Ston1	Stonin-1  [Source:UniProtKB/Swiss-Prot;Acc:Q8CDJ8]	protein_coding	17	88597684	88662586	1
ENSMUSG00000033966	381113	Cdkl4	Cyclin-dependent kinase-like 4  [Source:UniProtKB/Swiss-Prot;Acc:Q3TZA2]	protein_coding	17	80523550	80563834	-1
ENSMUSG00000034116	22324	Vav1	vav 1 oncogene [Source:MGI Symbol;Acc:MGI:98923]	protein_coding	17	57279100	57328031	1
ENSMUSG00000034647	106585	Ankrd12	ankyrin repeat domain 12 [Source:MGI Symbol;Acc:MGI:1914357]	protein_coding	17	65967501	66077089	-1
ENSMUSG00000034709	73825	Ppp1r21	Protein phosphatase 1 regulatory subunit 21  [Source:UniProtKB/Swiss-Prot;Acc:Q3TDD9]	protein_coding	17	88530118	88588367	1
ENSMUSG00000034868	67938	Myl12b	Myosin regulatory light chain 12B  [Source:UniProtKB/Swiss-Prot;Acc:Q3THE2]	protein_coding	17	70973920	70990787	-1
ENSMUSG00000034998	14236	Foxn2	Mus musculus forkhead box N2 (Foxn2), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001355742]	protein_coding	17	88440711	88490533	1
ENSMUSG00000035051	106794	Dhx57	Putative ATP-dependent RNA helicase DHX57  [Source:UniProtKB/Swiss-Prot;Acc:Q6P5D3]	protein_coding	17	80238304	80290476	-1
ENSMUSG00000035473	319625	Galm	Aldose 1-epimerase  [Source:UniProtKB/Swiss-Prot;Acc:Q8K157]	protein_coding	17	80127471	80185101	1
ENSMUSG00000035842	320209	Ddx11	Mus musculus DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 (Ddx11), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001348292]	protein_coding	17	66123520	66152174	1
ENSMUSG00000036368	381110	Rmdn2	Regulator of microtubule dynamics protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q8BSE0]	protein_coding	17	79611863	79693192	1
ENSMUSG00000036438	12314	Calm2	Calmodulin-1  [Source:UniProtKB/Swiss-Prot;Acc:P0DP26]	protein_coding	17	87433412	87446935	-1
ENSMUSG00000036533	260409	Cdc42ep3	Cdc42 effector protein 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQC5]	protein_coding	17	79334025	79355091	-1
ENSMUSG00000036557	75467	Stpg4	Protein STPG4  [Source:UniProtKB/Swiss-Prot;Acc:Q9DAG5]	protein_coding	17	87389571	87427741	-1
ENSMUSG00000036918	225049	Ttc7	tetratricopeptide repeat domain 7 [Source:MGI Symbol;Acc:MGI:1920999]	protein_coding	17	87282886	87381769	1
ENSMUSG00000037104	56468	Socs5	Suppressor of cytokine signaling 5  [Source:UniProtKB/Swiss-Prot;Acc:O54928]	protein_coding	17	87107679	87137583	1
ENSMUSG00000038045	73671	Sult6b1	Sulfotransferase 6B1  [Source:UniProtKB/Swiss-Prot;Acc:P0CC03]	protein_coding	17	78883938	78906992	-1
ENSMUSG00000038541	94224	Srd5a2	3-oxo-5-alpha-steroid 4-dehydrogenase 2  [Source:UniProtKB/Swiss-Prot;Acc:Q99N99]	protein_coding	17	74017706	74047916	-1
ENSMUSG00000039193	268973	Nlrc4	NLR family CARD domain-containing protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q3UP24]	protein_coding	17	74426295	74459108	-1
ENSMUSG00000039414	320473	Heatr5b	HEAT repeat-containing protein 5B  [Source:UniProtKB/Swiss-Prot;Acc:Q8C547]	protein_coding	17	78752906	78835381	-1
ENSMUSG00000039770	383295	Ypel5	yippee like 5 [Source:MGI Symbol;Acc:MGI:1916937]	protein_coding	17	72836704	72851195	1
ENSMUSG00000040505	27409	Abcg5	ATP binding cassette subfamily G member 5 [Source:MGI Symbol;Acc:MGI:1351659]	protein_coding	17	84658234	84683011	-1
ENSMUSG00000040852	213556	Plekhh2	Mus musculus pleckstrin homology domain containing, family H (with MyTH4 domain) member 2 (Plekhh2), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001357986]	protein_coding	17	84511895	84622142	1
ENSMUSG00000041057	72515	Wdr43	WD repeat domain 43 [Source:MGI Symbol;Acc:MGI:1919765]	protein_coding	17	71616215	71659031	1
ENSMUSG00000043705	381122	Capn13	Calpain-13  [Source:UniProtKB/Swiss-Prot;Acc:Q3UW68]	protein_coding	17	73306464	73399296	-1
ENSMUSG00000044375	225004	BC027072	Uncharacterized   [Source:UniProtKB/Swiss-Prot;Acc:Q6PAC4]	protein_coding	17	71743557	71752885	-1
ENSMUSG00000045038	18754	Prkce	protein kinase C, epsilon [Source:MGI Symbol;Acc:MGI:97599]	protein_coding	17	86167785	86657919	1
ENSMUSG00000045053	225030	Kcng3	Potassium voltage-gated channel subfamily G member 3  [Source:UniProtKB/Swiss-Prot;Acc:P59053]	protein_coding	17	83585957	83631895	-1
ENSMUSG00000045257	378462	Morn2	MORN repeat-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q6UL01]	protein_coding	17	80290203	80297476	1
ENSMUSG00000045394	17075	Epcam	Epithelial cell adhesion molecule  [Source:UniProtKB/Swiss-Prot;Acc:Q99JW5]	protein_coding	17	87635979	87651106	1
ENSMUSG00000045506	NA	A930002H24Rik	RIKEN cDNA A930002H24 gene [Source:MGI Symbol;Acc:MGI:2443151]	protein_coding	17	63863300	63863791	-1
ENSMUSG00000045761	320159	Togaram2	TOG array regulator of axonemal microtubules protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q3TYG6]	protein_coding	17	71673261	71729669	1
ENSMUSG00000045817	12193	Zfp36l2	zinc finger protein 36, C3H type-like 2 [Source:MGI Symbol;Acc:MGI:107945]	protein_coding	17	84183931	84187947	-1
ENSMUSG00000047407	21815	Tgif1	TGFB-induced factor homeobox 1 [Source:MGI Symbol;Acc:MGI:1194497]	protein_coding	17	70844205	70853546	-1
ENSMUSG00000048915	13640	Efna5	Ephrin-A5  [Source:UniProtKB/Swiss-Prot;Acc:O08543]	protein_coding	17	62604184	62881317	-1
ENSMUSG00000049672	22666	Zbtb14	zinc finger and BTB domain containing 14 [Source:MGI Symbol;Acc:MGI:1195345]	protein_coding	17	69383050	69390750	1
ENSMUSG00000050138	210741	Kcnk12	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	protein_coding	17	87745837	87797994	-1
ENSMUSG00000050612	213272	Txndc2	thioredoxin domain containing 2 (spermatozoa) [Source:MGI Symbol;Acc:MGI:2389312]	protein_coding	17	65637505	65642204	-1
ENSMUSG00000050668	53951	Gpatch11	G-patch domain containing 11 [Source:HGNC Symbol;Acc:HGNC:26768]	protein_coding	17	78835516	78848299	1
ENSMUSG00000052105	68617	Mtcl1	Microtubule cross-linking factor 1  [Source:UniProtKB/Swiss-Prot;Acc:Q3UHU5]	protein_coding	17	66336982	66449750	-1
ENSMUSG00000052525	70891	Spdya	speedy/RINGO cell cycle regulator family, member A [Source:MGI Symbol;Acc:MGI:1918141]	protein_coding	17	71552061	71589533	1
ENSMUSG00000053375	74915	Atp6v1e2	V-type proton ATPase subunit E 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9D593]	protein_coding	17	86944109	86947887	-1
ENSMUSG00000054469	225010	Lclat1	Lysocardiolipin acyltransferase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q3UN02]	protein_coding	17	73107985	73243368	1
ENSMUSG00000054640	20541	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:MGI Symbol;Acc:MGI:107956]	protein_coding	17	81388691	81649607	-1
ENSMUSG00000054901	381112	Arhgef33	Rho guanine nucleotide exchange factor 33  [Source:UniProtKB/Swiss-Prot;Acc:Q8BW86]	protein_coding	17	80307407	80400081	1
ENSMUSG00000054957	NA	Gm9959		pseudogene	17	80728131	80728522	1
ENSMUSG00000055471	11682	Alk	ALK tyrosine kinase receptor  [Source:UniProtKB/Swiss-Prot;Acc:P97793]	protein_coding	17	71869442	72603709	-1
ENSMUSG00000055660	76781	Mettl4	Methyltransferase-like protein 4  [Source:UniProtKB/Swiss-Prot;Acc:Q3U034]	protein_coding	17	94727080	94749892	-1
ENSMUSG00000055760	67242	Gemin6	Mus musculus gem nuclear organelle associated protein 6 (Gemin6), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001355458]	protein_coding	17	80224441	80228497	1
ENSMUSG00000055817	116871	Mta3	Metastasis-associated protein MTA3  [Source:UniProtKB/Swiss-Prot;Acc:Q924K8]	protein_coding	17	83706163	83821516	1
ENSMUSG00000056121	225020	Fez2	Fasciculation and elongation protein zeta-2  [Source:UniProtKB/Swiss-Prot;Acc:Q6TYB5]	protein_coding	17	78377885	78418131	-1
ENSMUSG00000056515	106572	Rab31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	protein_coding	17	65651726	65772752	-1
ENSMUSG00000058704	76890	Memo1	Protein MEMO1  [Source:UniProtKB/Swiss-Prot;Acc:Q91VH6]	protein_coding	17	74200706	74294883	-1
ENSMUSG00000058869	225058	Gm4832		transcribed_processed_pseudogene	17	88125512	88131113	1
ENSMUSG00000059811	56298	Atl2	Mus musculus atlastin GTPase 2 (Atl2), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_001357753]	protein_coding	17	79848390	79896123	-1
ENSMUSG00000061062	NA	Gm10093		protein_coding	17	78491565	78493541	1
ENSMUSG00000061130	19043	Ppm1b	protein phosphatase 1B, magnesium dependent, beta isoform [Source:MGI Symbol;Acc:MGI:101841]	protein_coding	17	84956741	85023991	1
ENSMUSG00000061950	70351	Ppp4r1	protein phosphatase 4 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:9320]	protein_coding	17	65782573	65841926	1
ENSMUSG00000062691	68554	Cebpzos	Protein CEBPZOS  [Source:UniProtKB/Swiss-Prot;Acc:Q8BTE5]	protein_coding	17	78916500	78920306	1
ENSMUSG00000065319	NA	Gm26066	predicted gene, 26066 [Source:MGI Symbol;Acc:MGI:5455843]	snRNA	17	84624402	84624510	1
ENSMUSG00000066057	NA	Gm1976		lincRNA	17	94759944	94834799	-1
ENSMUSG00000071035	NA	Gm5499	predicted pseudogene 5499 [Source:MGI Symbol;Acc:MGI:3643804]	processed_pseudogene	17	87078271	87079155	1
ENSMUSG00000071036	NA	Gm10309		protein_coding	17	86497732	86505232	-1
ENSMUSG00000071037	73582	Camkmt	Calmodulin-lysine N-methyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:Q3U2J5]	protein_coding	17	85090726	85458139	1
ENSMUSG00000071042	240168	Rasgrp3	RAS, guanyl releasing protein 3 [Source:MGI Symbol;Acc:MGI:3028579]	protein_coding	17	75435905	75529043	1
ENSMUSG00000071052	NA	Rpl7a-ps5		protein_coding	17	57838427	57839233	-1
ENSMUSG00000073371	NA	Gm6594		protein_coding	17	82539258	82539545	1
ENSMUSG00000073374	NA	C030034I22Rik	RIKEN cDNA C030034I22 gene [Source:MGI Symbol;Acc:MGI:1924783]	lincRNA	17	69417402	69421632	1
ENSMUSG00000079356	NA	Mettl4-ps1	methyltransferase like 4, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3779337]	transcribed_unprocessed_pseudogene	17	71526896	71556543	1
ENSMUSG00000081492	NA	Gm9311	predicted gene 9311 [Source:MGI Symbol;Acc:MGI:3644818]	processed_pseudogene	17	73190258	73191685	-1
ENSMUSG00000085287	NA	4833418N02Rik	RIKEN cDNA 4833418N02 gene [Source:MGI Symbol;Acc:MGI:1921847]	lincRNA	17	87274886	87282814	-1
ENSMUSG00000085492	NA	Trmt61b	tRNA methyltransferase 61B [Source:MGI Symbol;Acc:MGI:1916039]	processed_transcript	17	71557027	71598755	-1
ENSMUSG00000088183	NA	Gm22215	predicted gene, 22215 [Source:MGI Symbol;Acc:MGI:5451992]	snRNA	17	80033514	80033609	1
ENSMUSG00000089427	NA	Gm26005	predicted gene, 26005 [Source:MGI Symbol;Acc:MGI:5455782]	snoRNA	17	87453223	87453356	-1
ENSMUSG00000089701	NA	Gm15978	predicted gene 15978 [Source:MGI Symbol;Acc:MGI:3802110]	antisense	17	87329764	87332052	-1
ENSMUSG00000089755	NA	0610012D04Rik	RIKEN cDNA 0610012D04 gene [Source:MGI Symbol;Acc:MGI:1918926]	antisense	17	87362239	87364462	-1
ENSMUSG00000090565	NA	4930405O22Rik	RIKEN cDNA 4930405O22 gene [Source:MGI Symbol;Acc:MGI:3041158]	sense_intronic	17	63305446	63312973	-1
ENSMUSG00000090955	NA	Gm17097	predicted gene 17097 [Source:MGI Symbol;Acc:MGI:4937924]	processed_pseudogene	17	67850126	67851063	-1
ENSMUSG00000091058	NA	Gm17538	predicted gene, 17538 [Source:MGI Symbol;Acc:MGI:4937172]	processed_pseudogene	17	77674376	77674702	-1
ENSMUSG00000091160	NA	Gm17133	predicted gene 17133 [Source:MGI Symbol;Acc:MGI:4937960]	antisense	17	64748850	64754096	-1
ENSMUSG00000091549	NA	Gm6548	predicted gene 6548 [Source:MGI Symbol;Acc:MGI:3644071]	processed_pseudogene	17	78850792	78851956	-1
ENSMUSG00000091831	NA	Gm4707		protein_coding	17	71458327	71459918	-1
ENSMUSG00000092713	NA	Gm22858	predicted gene, 22858 [Source:MGI Symbol;Acc:MGI:5452635]	snoRNA	17	71641584	71641659	1
ENSMUSG00000092887	NA	Snord53	small nucleolar RNA, C/D box 53 [Source:MGI Symbol;Acc:MGI:3819542]	snoRNA	17	71640879	71640956	1
ENSMUSG00000093514	NA	Gm28727	predicted gene 28727 [Source:MGI Symbol;Acc:MGI:5579433]	antisense	17	70853767	70875965	1
ENSMUSG00000093622	NA	Gm20703	predicted gene 20703 [Source:MGI Symbol;Acc:MGI:5313150]	antisense	17	70834664	70836044	1
ENSMUSG00000093686	100043876	Gm4705	predicted gene 4705 [Source:MGI Symbol;Acc:MGI:3782885]	processed_pseudogene	17	66413631	66413984	-1
ENSMUSG00000094256	NA	Rpl21-ps7	ribosomal protein L21, pseudogene 7 [Source:MGI Symbol;Acc:MGI:3646135]	processed_pseudogene	17	83288546	83289028	1
ENSMUSG00000095193	100044193	Gm20939	uncharacterized protein LOC100044193  [Source:RefSeq peptide;Acc:NP_001019902]	protein_coding	17	94873986	94877497	1
ENSMUSG00000095407	622645	Tmem200c	transmembrane protein 200C [Source:HGNC Symbol;Acc:HGNC:37208]	protein_coding	17	68837136	68843138	1
ENSMUSG00000096988	NA	A930029G22Rik	RIKEN cDNA A930029G22 gene [Source:MGI Symbol;Acc:MGI:3605039]	lincRNA	17	69416660	69439304	-1
ENSMUSG00000097047	NA	1110020A21Rik	RIKEN cDNA 1110020A21 gene [Source:MGI Symbol;Acc:MGI:1915781]	lincRNA	17	84954967	84957710	-1
ENSMUSG00000097154	NA	Gm26510	predicted gene, 26510 [Source:MGI Symbol;Acc:MGI:5477004]	lincRNA	17	70874349	70924996	-1
ENSMUSG00000097254	NA	C430042M11Rik	RIKEN cDNA C430042M11 gene [Source:MGI Symbol;Acc:MGI:2443186]	lincRNA	17	83851675	83854393	-1
ENSMUSG00000097282	NA	5031415H12Rik	RIKEN cDNA 5031415H12 gene [Source:MGI Symbol;Acc:MGI:1923234]	lincRNA	17	70745329	70755582	-1
ENSMUSG00000097460	NA	Gm26734	predicted gene, 26734 [Source:MGI Symbol;Acc:MGI:5477228]	lincRNA	17	94834906	94836642	1
ENSMUSG00000097546	NA	Gm26749	predicted gene, 26749 [Source:MGI Symbol;Acc:MGI:5477243]	lincRNA	17	74575381	74617119	-1
ENSMUSG00000097567	NA	Gm26637	predicted gene, 26637 [Source:MGI Symbol;Acc:MGI:5477131]	lincRNA	17	78882042	78892500	1
ENSMUSG00000097791	NA	Gm17315	predicted gene, 17315 [Source:MGI Symbol;Acc:MGI:4936949]	lincRNA	17	79354699	79358022	1
ENSMUSG00000097803	NA	Rpl31-ps16	ribosomal protein L31, pseudogene 16 [Source:MGI Symbol;Acc:MGI:3648831]	processed_pseudogene	17	85498633	85499008	1
ENSMUSG00000098090	NA	2700099C18Rik	RIKEN cDNA 2700099C18 gene [Source:MGI Symbol;Acc:MGI:1924272]	transcribed_unprocessed_pseudogene	17	94750100	94775132	1
ENSMUSG00000098123	NA	Gm4518	predicted gene 4518 [Source:MGI Symbol;Acc:MGI:3782703]	processed_pseudogene	17	61780915	61781632	-1
ENSMUSG00000098156	NA	Gm27023	predicted gene, 27023 [Source:MGI Symbol;Acc:MGI:5504138]	processed_pseudogene	17	61781683	61781967	1
ENSMUSG00000100345	NA	Gm29418	predicted gene 29418 [Source:MGI Symbol;Acc:MGI:5580124]	lincRNA	17	85796218	85824044	-1
ENSMUSG00000100865	NA	Gm9320	predicted gene 9320 [Source:MGI Symbol;Acc:MGI:3645000]	transcribed_processed_pseudogene	17	70875840	70876312	1
ENSMUSG00000102863	NA	Gm37639	predicted gene, 37639 [Source:MGI Symbol;Acc:MGI:5610867]	TEC	17	71366052	71368836	-1
ENSMUSG00000103015	NA	Gm37549	predicted gene, 37549 [Source:MGI Symbol;Acc:MGI:5610777]	TEC	17	84012992	84017056	-1
ENSMUSG00000103558	NA	Gm38220	predicted gene, 38220 [Source:MGI Symbol;Acc:MGI:5611448]	TEC	17	71391838	71393284	-1
ENSMUSG00000005980	13419	Dnase1	Mus musculus deoxyribonuclease I (Dnase1), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001357143]	protein_coding	16	4036942	4040024	1
ENSMUSG00000005981	68015	Trap1	Heat shock protein 75 kDa, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQN1]	protein_coding	16	4039971	4077827	-1
ENSMUSG00000005982	74763	Naa60	N-alpha-acetyltransferase 60  [Source:UniProtKB/Swiss-Prot;Acc:Q9DBU2]	protein_coding	16	3872375	3904780	1
ENSMUSG00000005983	73261	1700037C18Rik	RIKEN cDNA 1700037C18 gene [Source:MGI Symbol;Acc:MGI:1920511]	protein_coding	16	3895179	3908689	-1
ENSMUSG00000014232	76779	Cluap1	Clusterin-associated protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8R3P7]	protein_coding	16	3908801	3941147	1
ENSMUSG00000022521	12914	Crebbp	CREB binding protein [Source:MGI Symbol;Acc:MGI:1098280]	protein_coding	16	4081328	4213997	-1
